Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
15610,US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736000000000004,4,0.2,7.2576
10656,CA-2015-109638,2015-12-15,2015-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.600599999999996
8911,US-2022-160017,2022-09-28,2022-10-02,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368000000000002,2,0.2,3.6288
24464,US-2023-129238,2023-01-31,2023-02-04,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.59200000000001,1,0.2,8.2194
29117,US-2024-121300,2024-09-29,2024-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.448,2,0.2,2.6399999999999997
31289,CA-2018-143105,2018-12-10,2018-12-10,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.2,249.99499999999998
27086,US-2024-152079,2024-01-20,2024-01-21,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176
30537,CA-2018-144267,2018-08-21,2018-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006
27845,US-2024-102414,2024-05-15,2024-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752000000000001,2,0.7,-3.1679999999999993
11219,CA-2017-106964,2017-12-17,2017-12-20,First Class,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804
4834,US-2021-146934,2021-05-22,2021-05-27,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,07055,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.28599999999997,2,0.3,-19.91839999999999
26391,US-2023-115588,2023-11-10,2023-11-12,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3,0.2,-2.436
4595,US-2021-142398,2021-04-12,2021-04-16,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.2880000000001,7,0.2,-31.914400000000015
15515,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.7836000000001
30839,CA-2018-164882,2018-10-31,2018-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.48499999999999
20242,US-2021-147774,2021-01-20,2021-01-26,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67.194,1,0.7,-51.515399999999985
1154,US-2019-127299,2019-09-19,2019-09-24,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.344,6,0.2,7.576199999999989
20416,US-2021-145317,2021-03-18,2021-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,-16.426000000000045
9450,US-2022-164168,2022-11-12,2022-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,67.992,1,0.2,8.498999999999992
8486,US-2022-111388,2022-09-02,2022-09-02,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997000000000355
10234,CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",212.058,3,0.3,-15.146999999999991
16701,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136000000000003,4,0.2,5.979999999999999
4035,US-2020-109638,2020-12-15,2020-12-22,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.600599999999996
25872,US-2023-164154,2023-09-11,2023-09-17,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,37.52000000000001,5,0.2,3.751999999999999
6054,US-2021-134775,2021-10-28,2021-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376
9767,US-2022-112347,2022-12-02,2022-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,8,0.7,-24.41599999999999
28899,US-2024-146185,2024-09-15,2024-09-19,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.332800000000002
29306,US-2024-106432,2024-10-19,2024-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.0719999999999996,2,0.8,-3.522400000000001
18414,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928000000000001,2,0.2,1.7247999999999997
18408,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336000000000001,4,0.7,-4.646399999999998
11828,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2,0.2,1.5700000000000012
22962,US-2022-111703,2022-07-02,2022-07-09,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952000000000002,3,0.2,4.0338
21681,US-2021-125829,2021-11-04,2021-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,66.63439999999997
7218,US-2022-162075,2022-03-18,2022-03-24,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,7,0.2,47.03509999999997
2826,US-2020-142419,2020-07-11,2020-07-13,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,3,0.2,34.42319999999999
6332,US-2021-110772,2021-11-20,2021-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.98400000000004,2,0.2,54.39660000000001
12243,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.80000000000007,7,0.2,36.224999999999966
26937,US-2023-105081,2023-12-25,2023-12-30,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.3520000000001,3,0.2,52.37639999999996
2343,US-2020-136476,2020-04-05,2020-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79400000000004,1,0.7,-115.7156
13392,CA-2015-149384,2015-07-10,2015-07-10,Same Day,EH-13945,Eric Hoffmann,Consumer,United States,Tempe,Arizona,85281,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366000000000001,3,0.7,-2.243999999999999
200,US-2019-148838,2019-03-17,2019-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5946999999999
12696,CA-2017-131618,2017-06-17,2017-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.3039999999999994,4,0.8,-3.5711999999999993
11694,CA-2017-130386,2017-11-12,2017-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203000000000005
18275,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.626799999999996
31763,CA-2018-120621,2018-03-21,2018-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.843000000000002,3,0.7,-9.8463
12122,CA-2017-121538,2017-11-28,2017-12-01,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.068799999999996
31317,CA-2018-154795,2018-12-20,2018-12-24,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.920000000000001,1,0.2,2.7719999999999994
13227,US-2016-114293,2016-11-21,2016-11-26,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196000000000005
22839,US-2022-164007,2022-06-08,2022-06-12,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.12799999999996,2,0.8,-393.6020000000001
24687,US-2023-164189,2023-03-24,2023-03-28,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.168,4,0.2,25.198000000000008
10411,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.479200000000006
12275,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.198400000000003
2836,US-2020-126557,2020-07-12,2020-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,537.544,7,0.2,53.754400000000004
17402,CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.9120000000000004,2,0.2,0.9099999999999998
18429,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.3280000000000003,2,0.2,0.4159999999999997
30129,US-2024-160759,2024-12-11,2024-12-17,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.686,1,0.3,-9.098000000000003
19615,CA-2017-152926,2017-10-02,2017-10-04,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.983999999999995,6,0.8,-56.05920000000001
26607,US-2023-104276,2023-11-27,2023-12-03,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.0230000000001,7,0.45,-114.35339999999997
32205,CA-2018-108259,2018-11-08,2018-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,1,0.2,1.6379999999999997
22509,US-2022-122140,2022-04-02,2022-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.19199999999999,2,0.8,-80.48
15542,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.8835999999999995
22808,US-2022-100818,2022-05-31,2022-06-05,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.563999999999999,3,0.8,-6.237000000000002
1234,US-2019-133130,2019-09-27,2019-10-01,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.29400000000001
17436,CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,92.88000000000001,6,0.2,30.185999999999996
27527,US-2024-149881,2024-04-01,2024-04-03,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.9839999999995,2,0.2,359.9987999999996
32092,CA-2018-137064,2018-02-06,2018-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528000000000002,2,0.2,4.4004
25263,US-2023-168361,2023-06-21,2023-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.8359999999999997,1,0.8,-1.3376000000000001
19770,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.68599999999999,1,0.3,-28.6862
14870,CA-2017-139416,2017-03-27,2017-03-29,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008000000000003,2,0.2,1.5008
4687,US-2021-150147,2021-04-25,2021-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.700000000000003
861,US-2019-118962,2019-08-05,2019-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14400000000006,7,0.2,21.259
7666,US-2022-155642,2022-05-18,2022-05-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.173599999999997
2060,US-2020-141243,2020-01-03,2020-01-08,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3975999999998,9,0.32,-437.5404000000002
4384,US-2021-165218,2021-03-05,2021-03-11,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.40629999999998
14127,CA-2016-132094,2016-08-26,2016-09-02,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956
4743,US-2021-128818,2021-05-07,2021-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352
10299,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.35999999999999,3,0.2,-3.8385000000000105
4156,US-2020-163783,2020-12-27,2021-01-01,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Chicago,Illinois,60610,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,-3.168
22871,US-2022-104115,2022-06-12,2022-06-16,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.98400000000001,2,0.2,4.1987999999999985
18370,CA-2016-114944,2016-01-30,2016-02-04,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,156.512,4,0.2,52.82279999999999
1955,US-2019-156314,2019-12-24,2019-12-26,First Class,RP-19390,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.7285
12566,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288000000000004,8,0.6,-27.129599999999996
18744,CA-2015-126186,2015-09-11,2015-09-12,First Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,0.2,4.003999999999998
26326,US-2023-131611,2023-11-05,2023-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.563999999999999,3,0.8,-6.237000000000002
13634,CA-2017-152583,2017-10-30,2017-10-30,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,54.192,6,0.2,4.064399999999997
25795,US-2023-162383,2023-09-05,2023-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856000000000002,6,0.7,-6.494400000000002
4783,US-2021-148901,2021-05-14,2021-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,3,0.2,8.302800000000003
20849,US-2021-133389,2021-06-22,2021-06-22,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.032399999999999
116,US-2019-122567,2019-02-16,2019-02-21,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.959999999999997,2,0.8,-13.930000000000003
26754,US-2023-113733,2023-12-08,2023-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.58400000000003,2,0.2,31.197999999999986
17986,CA-2016-108364,2016-12-19,2016-12-24,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.7999999999999996,5,0.8,-2.880000000000001
28778,US-2024-151008,2024-09-07,2024-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.2,47.459999999999994
6747,US-2021-168620,2021-12-24,2021-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68000000000004,8,0.2,76.70400000000001
16011,CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806
24624,US-2023-158834,2023-03-13,2023-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.76599999999999
9554,US-2022-131254,2022-11-19,2022-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.040000000000001,5,0.2,3.9120000000000004
12859,CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.07100000000008
705,US-2019-107139,2019-07-05,2019-07-11,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96000000000004,6,0.2,67.86
28918,US-2024-136448,2024-09-16,2024-09-18,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.444000000000001,2,0.7,-2.7551999999999994
9245,US-2022-152807,2022-10-30,2022-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168000000000001,2,0.2,-2.512800000000001
25118,US-2023-164889,2023-06-03,2023-06-06,Second Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.08800000000001,2,0.2,-1.777200000000004
24074,US-2022-161718,2022-12-04,2022-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,364.41,5,0.1,8.09800000000002
18277,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88000000000002,5,0.2,20.387999999999998
25930,US-2023-109806,2023-09-17,2023-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.278199999999998
14934,CA-2015-105725,2015-02-18,2015-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544000000000004,1,0.2,-0.888600000000002
4523,US-2021-124100,2021-03-31,2021-04-06,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.99600000000004,6,0.1,54.66600000000001
